pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel161,pixel162,pixel163,pixel164,pixel165,pixel166,pixel167,pixel168,pixel169,pixel170,pixel171,pixel172,pixel173,pixel174,pixel175,pixel176,pixel177,pixel178,pixel179,pixel180,pixel181,pixel182,pixel183,pixel184,pixel185,pixel186,pixel187,pixel188,pixel189,pixel190,pixel191,pixel192,pixel193,pixel194,pixel195,pixel196,pixel197,pixel198,pixel199,pixel200,pixel201,pixel202,pixel203,pixel204,pixel205,pixel206,pixel207,pixel208,pixel209,pixel210,pixel211,pixel212,pixel213,pixel214,pixel215,pixel216,pixel217,pixel218,pixel219,pixel220,pixel221,pixel222,pixel223,pixel224,pixel225,pixel226,pixel227,pixel228,pixel229,pixel230,pixel231,pixel232,pixel233,pixel234,pixel235,pixel236,pixel237,pixel238,pixel239,pixel240,pixel241,pixel242,pixel243,pixel244,pixel245,pixel246,pixel247,pixel248,pixel249,pixel250,pixel251,pixel252,pixel253,pixel254,pixel255,pixel256,pixel257,pixel258,pixel259,pixel260,pixel261,pixel262,pixel263,pixel264,pixel265,pixel266,pixel267,pixel268,pixel269,pixel270,pixel271,pixel272,pixel273,pixel274,pixel275,pixel276,pixel277,pixel278,pixel279,pixel280,pixel281,pixel282,pixel283,pixel284,pixel285,pixel286,pixel287,pixel288,pixel289,pixel290,pixel291,pixel292,pixel293,pixel294,pixel295,pixel296,pixel297,pixel298,pixel299,pixel300,pixel301,pixel302,pixel303,pixel304,pixel305,pixel306,pixel307,pixel308,pixel309,pixel310,pixel311,pixel312,pixel313,pixel314,pixel315,pixel316,pixel317,pixel318,pixel319,pixel320,pixel321,pixel322,pixel323,pixel324,pixel325,pixel326,pixel327,pixel328,pixel329,pixel330,pixel331,pixel332,pixel333,pixel334,pixel335,pixel336,pixel337,pixel338,pixel339,pixel340,pixel341,pixel342,pixel343,pixel344,pixel345,pixel346,pixel347,pixel348,pixel349,pixel350,pixel351,pixel352,pixel353,pixel354,pixel355,pixel356,pixel357,pixel358,pixel359,pixel360,pixel361,pixel362,pixel363,pixel364,pixel365,pixel366,pixel367,pixel368,pixel369,pixel370,pixel371,pixel372,pixel373,pixel374,pixel375,pixel376,pixel377,pixel378,pixel379,pixel380,pixel381,pixel382,pixel383,pixel384,pixel385,pixel386,pixel387,pixel388,pixel389,pixel390,pixel391,pixel392,pixel393,pixel394,pixel395,pixel396,pixel397,pixel398,pixel399,pixel400,isOne,isTwo,isThree,isFour,isFive
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,252,255,252,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,254,102,48,80,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,214,23,253,56,134,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,215,127,254,96,119,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,252,254,1,4,215,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,239,205,254,100,95,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,207,49,254,148,97,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,244,0,99,4,178,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,253,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,251,253,255,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,255,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,253,181,116,85,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,254,227,214,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,254,110,253,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,116,214,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,255,255,128,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,120,100,104,252,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,255,254,253,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,255,253,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,253,254,254,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,252,64,135,25,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,134,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,243,87,72,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,84,213,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,252,254,255,184,151,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,78,14,78,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,249,254,254,251,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,252,254,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,254,254,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,224,77,81,215,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,247,69,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,238,164,198,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,251,254,228,95,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,254,250,254,82,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,218,77,87,222,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,253,253,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,251,252,253,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,114,116,188,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,136,252,255,151,250,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,72,74,211,253,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,246,254,150,252,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,131,255,254,150,250,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,98,98,197,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,254,254,254,252,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,254,253,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,253,253,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,253,120,115,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,208,254,254,29,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,253,252,100,74,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,253,254,254,30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,203,254,254,28,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,252,108,99,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,248,254,253,254,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,250,255,254,254,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,62,116,23,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,147,251,17,252,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,250,3,220,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,48,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,138,254,48,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,71,98,127,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,253,249,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,251,253,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,29,115,56,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,77,255,13,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,95,220,252,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,252,254,45,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,66,255,124,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,27,254,48,254,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,190,132,138,208,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,246,33,158,151,31,223,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,243,255,228,33,223,255,255,255,255,255,255,255,255,255,255,255,255,255,255,217,174,140,40,159,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,194,75,15,213,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,109,135,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,230,78,137,255,255,255,255,255,255,255,255,255,255,255,255,255,221,61,115,74,46,146,250,255,255,255,255,255,255,255,255,255,255,255,255,255,254,209,178,212,250,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,252,254,254,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,254,249,252,254,253,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254,153,115,93,247,254,255,252,255,255,255,255,255,255,255,255,255,255,255,255,254,252,249,253,82,250,255,253,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,111,232,250,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,156,211,252,255,252,255,255,255,255,255,255,255,255,255,255,255,255,249,253,249,252,84,244,255,253,255,255,255,255,255,255,255,255,255,255,255,255,253,168,255,106,223,254,255,254,255,255,255,255,255,255,255,255,255,255,255,255,253,253,254,254,252,250,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,253,255,254,255,254,255,255,255,255,255,255,255,255,255,255,255,252,254,255,254,255,252,255,254,255,255,255,255,255,255,255,255,255,255,255,255,254,254,253,122,4,29,235,255,255,255,255,255,255,255,255,255,255,255,255,255,252,254,255,250,253,157,10,252,252,255,255,255,255,255,255,255,255,255,255,255,255,255,254,251,72,10,215,252,253,255,255,255,255,255,255,255,255,255,255,255,254,254,254,252,252,66,150,253,252,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,202,0,255,254,255,255,255,255,255,255,255,255,255,255,255,252,253,252,31,99,15,161,254,254,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,252,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,255,254,254,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,44,57,9,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,253,109,252,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,189,125,121,253,252,255,255,255,255,255,255,255,255,255,255,255,255,254,254,253,254,252,60,245,254,255,255,255,255,255,255,255,255,255,255,255,255,254,253,254,198,253,80,232,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,253,131,100,207,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,255,253,255,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,253,254,252,252,255,255,255,255,255,255,255,255,255,255,255,255,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,255,254,253,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,8,0,3,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,200,49,254,23,170,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,253,254,0,1,246,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,254,38,162,255,255,254,255,255,255,255,255,255,255,255,255,255,255,251,122,65,250,41,121,255,254,254,255,255,255,255,255,255,255,255,255,255,255,254,249,4,5,1,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,254,251,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,252,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,254,255,253,255,255,255,255,255,255,255,255,255,255,255,255,252,255,252,37,231,89,208,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,59,254,186,88,253,255,255,255,255,255,255,255,255,255,255,255,255,254,255,254,252,198,100,251,253,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,253,255,130,182,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,250,86,254,223,24,254,255,255,255,255,255,255,255,255,255,255,255,255,254,255,250,22,254,135,144,252,255,255,255,255,255,255,255,255,255,255,255,255,254,255,253,254,255,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,253,254,254,254,253,255,255,255,255,255,255,255,255,255,255,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,1,0,0
